OrderID,Product,Platform,City,Quantity,TotalAmount,OrderDate
ORD103264,iPhone 13,Souq,Dubai,4,48880.92,2024-08-21
ORD103265,T-shirt Cotton,Souq,Riyadh,3,1397.55,2024-06-15
ORD103266,Nike Air Max,Souq,Giza,2,17297.0,2024-05-19
ORD103267,Adidas Running Shoes,Souq,Dubai,5,48252.7,2024-08-05
ORD103268,Nike Air Max,Jumia,Casablanca,3,49202.43,2024-03-15
ORD103269,Nike Air Max,Souq,Casablanca,3,23968.77,2024-02-17
ORD103270,Samsung Galaxy A14,Amazon,Dubai,5,12871.8,2024-04-02
ORD103271,T-shirt Cotton,Amazon,Riyadh,1,3467.4,2024-11-26
ORD103272,Xiaomi Redmi Note 12,Amazon,Cairo,1,4889.55,2024-11-02
ORD103273,Bluetooth Headset,Jumia,Cairo,5,91472.95,2024-09-13
ORD103274,Smartwatch FitPro,Amazon,Giza,3,20552.01,2024-03-24
ORD103275,Samsung Galaxy A14,Souq,Cairo,3,59045.88,2024-04-06
ORD103276,T-shirt Cotton,Jumia,Giza,4,68525.96,2024-05-15
ORD103277,Xiaomi Redmi Note 12,Amazon,Cairo,1,10937.97,2024-07-11
ORD103278,iPhone 13,Amazon,Giza,2,6888.58,2024-03-03
ORD103279,Smartwatch FitPro,Amazon,Riyadh,4,32495.88,2024-10-15
ORD103280,HP Pavilion Laptop,Souq,Alexandria,2,14535.14,2024-03-06
ORD103281,Samsung Galaxy A14,Jumia,Giza,5,45433.3,2024-03-07
ORD103282,iPhone 13,Souq,Alexandria,1,17541.88,2024-10-21
ORD103283,T-shirt Cotton,Jumia,Giza,5,2608.35,2024-08-27
ORD103284,Samsung Galaxy A14,Amazon,Casablanca,3,13115.25,2024-10-08
ORD103285,Samsung Galaxy A14,Souq,Riyadh,2,36567.3,2024-10-10
ORD103286,HP Pavilion Laptop,Jumia,Riyadh,5,85810.8,2024-12-08
ORD103287,Adidas Running Shoes,Amazon,Riyadh,5,50627.5,2024-07-18
ORD103288,Samsung Galaxy A14,Jumia,Casablanca,1,7041.36,2024-06-27
ORD103289,Adidas Running Shoes,Jumia,Alexandria,1,11431.99,2024-11-02
ORD103290,Adidas Running Shoes,Jumia,Giza,2,36266.82,2024-10-29
ORD103291,T-shirt Cotton,Souq,Riyadh,3,37451.4,2024-04-02
ORD103292,Xiaomi Redmi Note 12,Souq,Dubai,1,13981.68,2024-08-31
ORD103293,iPhone 13,Amazon,Cairo,4,44907.08,2024-06-13
ORD103294,Adidas Running Shoes,Souq,Dubai,5,82346.6,2024-08-28
ORD103295,T-shirt Cotton,Amazon,Cairo,2,33140.18,2024-12-04
ORD103296,Smartwatch FitPro,Jumia,Cairo,4,35923.76,2024-03-03
ORD103297,T-shirt Cotton,Amazon,Giza,3,24947.64,2024-05-14
ORD103298,Adidas Running Shoes,Souq,Casablanca,1,6848.16,2024-12-24
ORD103299,Smartwatch FitPro,Jumia,Dubai,5,52211.9,2024-06-25
ORD103300,Adidas Running Shoes,Jumia,Alexandria,3,43692.84,2024-11-15
ORD103301,Xiaomi Redmi Note 12,Jumia,Casablanca,1,8448.0,2024-04-17
ORD103302,Bluetooth Headset,Jumia,Giza,4,41305.28,2024-12-07
ORD103303,Bluetooth Headset,Jumia,Riyadh,3,24331.65,2024-10-04
ORD103304,HP Pavilion Laptop,Jumia,Dubai,3,19769.34,2024-02-17
ORD103305,Samsung Galaxy A14,Amazon,Alexandria,1,12358.02,2024-01-23
ORD103306,Bluetooth Headset,Souq,Giza,1,15505.5,2024-04-26
ORD103307,Dell Inspiron 3501,Souq,Casablanca,1,14275.74,2024-11-12
ORD103308,Smartwatch FitPro,Souq,Cairo,3,14170.05,2024-09-19
ORD103309,T-shirt Cotton,Amazon,Alexandria,2,17407.6,2024-12-22
ORD103310,Xiaomi Redmi Note 12,Jumia,Cairo,1,7175.99,2024-11-14
ORD103311,Bluetooth Headset,Jumia,Casablanca,5,13821.25,2024-01-31
ORD103312,Bluetooth Headset,Jumia,Alexandria,1,502.35,2024-07-13
ORD103313,Xiaomi Redmi Note 12,Amazon,Casablanca,1,10022.86,2024-11-04
ORD103314,Xiaomi Redmi Note 12,Jumia,Casablanca,4,62543.28,2024-11-10
ORD103315,iPhone 13,Jumia,Cairo,2,31383.94,2024-01-30
ORD103316,T-shirt Cotton,Amazon,Cairo,4,37164.72,2024-03-23
ORD103317,Nike Air Max,Jumia,Giza,5,99016.15,2024-05-13
ORD103318,Dell Inspiron 3501,Amazon,Alexandria,2,8868.04,2024-11-11
ORD103319,Adidas Running Shoes,Amazon,Alexandria,4,65403.56,2024-03-16
ORD103320,Adidas Running Shoes,Souq,Casablanca,2,7442.46,2024-07-07
ORD103321,T-shirt Cotton,Souq,Giza,1,4464.74,2024-07-29
ORD103322,Smartwatch FitPro,Souq,Dubai,3,6492.42,2024-05-23
ORD103323,T-shirt Cotton,Amazon,Alexandria,1,4226.89,2024-01-10
ORD103324,iPhone 13,Amazon,Riyadh,4,32788.32,2024-03-20
ORD103325,T-shirt Cotton,Jumia,Riyadh,1,7005.96,2024-04-20
ORD103326,T-shirt Cotton,Amazon,Giza,3,8025.48,2024-02-17
ORD103327,HP Pavilion Laptop,Amazon,Cairo,4,59143.52,2024-11-01
ORD103328,Bluetooth Headset,Amazon,Dubai,5,91819.4,2024-05-21
ORD103329,Samsung Galaxy A14,Souq,Cairo,4,3552.96,2024-08-01
ORD103330,HP Pavilion Laptop,Jumia,Casablanca,5,59122.65,2024-04-26
ORD103331,Adidas Running Shoes,Amazon,Riyadh,3,8534.7,2024-10-23
ORD103332,T-shirt Cotton,Amazon,Alexandria,4,27809.2,2024-07-03
ORD103333,Xiaomi Redmi Note 12,Jumia,Riyadh,3,11871.51,2024-08-26
ORD103334,Dell Inspiron 3501,Souq,Giza,5,13701.75,2024-07-10
ORD103335,Nike Air Max,Amazon,Cairo,4,30903.68,2024-12-11
ORD103336,Bluetooth Headset,Amazon,Alexandria,4,74529.4,2024-02-22
ORD103337,HP Pavilion Laptop,Jumia,Cairo,5,74748.1,2024-11-11
ORD103338,Dell Inspiron 3501,Jumia,Alexandria,3,32302.98,2024-08-01
ORD103339,HP Pavilion Laptop,Amazon,Casablanca,3,34954.98,2024-07-23
ORD103340,Adidas Running Shoes,Amazon,Cairo,4,74314.32,2024-06-27
ORD103341,T-shirt Cotton,Amazon,Alexandria,3,52094.82,2024-05-01
ORD103342,T-shirt Cotton,Jumia,Casablanca,4,40762.56,2024-10-25
ORD103343,Samsung Galaxy A14,Amazon,Cairo,4,40261.56,2024-11-28
ORD103344,Smartwatch FitPro,Amazon,Riyadh,4,48764.44,2024-03-31
ORD103345,Bluetooth Headset,Amazon,Dubai,4,21317.72,2024-10-20
ORD103346,HP Pavilion Laptop,Souq,Dubai,2,31448.9,2024-02-25
ORD103347,Nike Air Max,Souq,Alexandria,4,34962.44,2024-12-08
ORD103348,iPhone 13,Souq,Dubai,5,35054.2,2024-03-06
ORD103349,Dell Inspiron 3501,Jumia,Riyadh,2,34883.76,2024-12-11
ORD103350,HP Pavilion Laptop,Souq,Dubai,5,96733.2,2024-07-24
ORD103351,Samsung Galaxy A14,Jumia,Giza,2,11136.24,2024-07-20
ORD103352,Adidas Running Shoes,Amazon,Riyadh,2,16756.98,2024-07-11
ORD103353,Xiaomi Redmi Note 12,Amazon,Alexandria,3,56588.25,2024-12-22
ORD103354,iPhone 13,Jumia,Casablanca,5,88403.6,2024-10-20
ORD103355,HP Pavilion Laptop,Jumia,Cairo,5,49282.05,2024-05-11
ORD103356,Nike Air Max,Amazon,Cairo,3,6090.33,2024-11-26
ORD103357,Samsung Galaxy A14,Amazon,Giza,2,36631.7,2024-02-15
ORD103358,Xiaomi Redmi Note 12,Souq,Casablanca,3,46531.83,2024-05-07
ORD103359,HP Pavilion Laptop,Souq,Alexandria,3,5414.88,2024-12-02
ORD103360,HP Pavilion Laptop,Amazon,Dubai,4,1116.72,2024-03-09
ORD103361,Samsung Galaxy A14,Jumia,Cairo,1,1648.59,2024-01-29
ORD103362,Adidas Running Shoes,Amazon,Giza,5,99718.5,2024-11-18
ORD103363,Adidas Running Shoes,Amazon,Dubai,3,40048.56,2024-08-02
ORD103364,Samsung Galaxy A14,Souq,Riyadh,4,14098.72,2024-05-15
ORD103365,T-shirt Cotton,Souq,Casablanca,2,6133.28,2024-01-09
ORD103366,Smartwatch FitPro,Amazon,Riyadh,2,28158.76,2024-02-20
ORD103367,iPhone 13,Jumia,Alexandria,1,17665.57,2024-09-12
ORD103368,Bluetooth Headset,Jumia,Giza,2,21581.3,2024-09-08
ORD103369,iPhone 13,Souq,Casablanca,1,9039.93,2024-08-15
ORD103370,Samsung Galaxy A14,Souq,Riyadh,2,19002.34,2024-10-22
ORD103371,Bluetooth Headset,Jumia,Alexandria,1,15110.7,2024-02-27
ORD103372,T-shirt Cotton,Souq,Giza,1,1398.5,2024-04-16
ORD103373,Xiaomi Redmi Note 12,Amazon,Alexandria,1,5807.33,2024-11-30
ORD103374,Samsung Galaxy A14,Amazon,Riyadh,1,13058.12,2024-11-12
ORD103375,Adidas Running Shoes,Amazon,Giza,3,20028.6,2024-10-08
ORD103376,T-shirt Cotton,Amazon,Giza,1,13644.83,2024-05-07
ORD103377,Xiaomi Redmi Note 12,Jumia,Casablanca,5,25161.1,2024-05-12
ORD103378,Samsung Galaxy A14,Souq,Alexandria,3,37183.44,2024-11-12
ORD103379,Bluetooth Headset,Amazon,Alexandria,4,31813.72,2024-12-14
ORD103380,Samsung Galaxy A14,Amazon,Dubai,2,36119.48,2024-06-10
ORD103381,Xiaomi Redmi Note 12,Souq,Casablanca,4,55092.88,2024-02-04
ORD103382,iPhone 13,Amazon,Cairo,4,36803.56,2024-12-21
ORD103383,Dell Inspiron 3501,Jumia,Giza,4,53717.52,2024-06-02
ORD103384,Samsung Galaxy A14,Souq,Casablanca,2,18879.7,2024-01-31
ORD103385,HP Pavilion Laptop,Souq,Casablanca,5,80113.95,2024-01-01
ORD103386,Smartwatch FitPro,Souq,Cairo,1,5221.08,2024-04-22
ORD103387,T-shirt Cotton,Amazon,Dubai,4,51340.92,2024-08-04
ORD103388,Adidas Running Shoes,Jumia,Alexandria,5,66522.95,2024-11-19
ORD103389,Smartwatch FitPro,Amazon,Alexandria,1,12537.35,2024-10-14
ORD103390,HP Pavilion Laptop,Jumia,Alexandria,3,12063.3,2024-05-03
ORD103391,Bluetooth Headset,Jumia,Dubai,5,71055.7,2024-05-15
ORD103392,Nike Air Max,Souq,Cairo,5,70794.85,2024-04-03
ORD103393,T-shirt Cotton,Amazon,Casablanca,5,70908.55,2024-08-31
ORD103394,Adidas Running Shoes,Jumia,Alexandria,4,23024.84,2024-11-20
ORD103395,Dell Inspiron 3501,Amazon,Alexandria,4,32796.48,2024-09-10
ORD103396,iPhone 13,Jumia,Alexandria,4,52293.4,2024-09-07
ORD103397,Bluetooth Headset,Amazon,Giza,1,13587.02,2024-05-04
ORD103398,iPhone 13,Amazon,Giza,3,2537.88,2024-07-03
ORD103399,Dell Inspiron 3501,Souq,Riyadh,2,18319.12,2024-03-22
ORD103400,T-shirt Cotton,Souq,Riyadh,5,11336.6,2024-12-09
ORD103401,iPhone 13,Souq,Dubai,4,21948.8,2024-01-02
ORD103402,HP Pavilion Laptop,Souq,Alexandria,5,20421.85,2024-01-22
ORD103403,Adidas Running Shoes,Souq,Alexandria,4,32956.48,2024-05-08
ORD103404,Smartwatch FitPro,Jumia,Riyadh,4,17843.12,2024-09-22
ORD103405,T-shirt Cotton,Amazon,Cairo,2,8656.68,2024-06-27
ORD103406,T-shirt Cotton,Souq,Cairo,2,15750.98,2024-11-20
ORD103407,Bluetooth Headset,Souq,Alexandria,4,9447.76,2024-05-15
ORD103408,Smartwatch FitPro,Amazon,Giza,3,56752.59,2024-08-13
ORD103409,T-shirt Cotton,Amazon,Giza,4,42446.64,2024-04-17
ORD103410,Smartwatch FitPro,Souq,Alexandria,2,22911.46,2024-03-07
ORD103411,HP Pavilion Laptop,Jumia,Casablanca,1,17341.57,2024-06-29
ORD103412,Dell Inspiron 3501,Jumia,Cairo,3,36214.32,2024-03-09
ORD103413,Dell Inspiron 3501,Souq,Casablanca,5,54937.95,2024-12-26
ORD103414,Smartwatch FitPro,Jumia,Giza,3,48560.34,2024-03-21
ORD103415,Adidas Running Shoes,Souq,Riyadh,4,59968.4,2024-06-08
ORD103416,Smartwatch FitPro,Souq,Dubai,3,31716.21,2024-01-27
ORD103417,iPhone 13,Souq,Giza,2,30114.48,2024-11-29
ORD103418,HP Pavilion Laptop,Jumia,Cairo,5,92009.15,2024-11-10
ORD103419,Smartwatch FitPro,Souq,Giza,4,9959.0,2024-05-30
ORD103420,Nike Air Max,Souq,Riyadh,5,16659.6,2024-10-01
ORD103421,HP Pavilion Laptop,Souq,Casablanca,5,52364.45,2024-12-12
ORD103422,T-shirt Cotton,Jumia,Dubai,5,84194.3,2024-01-21
ORD103423,HP Pavilion Laptop,Amazon,Dubai,4,11740.44,2024-01-13
ORD103424,Bluetooth Headset,Jumia,Casablanca,4,8054.56,2024-07-21
ORD103425,Dell Inspiron 3501,Jumia,Giza,3,44407.56,2024-09-05
ORD103426,Nike Air Max,Amazon,Alexandria,4,21262.88,2024-08-05
ORD103427,Adidas Running Shoes,Amazon,Dubai,2,20420.08,2024-10-23
ORD103428,T-shirt Cotton,Souq,Giza,4,42784.88,2024-03-23
ORD103429,HP Pavilion Laptop,Amazon,Alexandria,1,4545.85,2024-06-21
ORD103430,T-shirt Cotton,Souq,Dubai,3,2462.46,2024-08-18
ORD103431,Adidas Running Shoes,Amazon,Casablanca,3,18432.15,2024-02-06
ORD103432,HP Pavilion Laptop,Amazon,Giza,5,50548.55,2024-07-06
ORD103433,Xiaomi Redmi Note 12,Jumia,Casablanca,2,18172.22,2024-07-16
ORD103434,HP Pavilion Laptop,Souq,Dubai,1,14310.12,2024-12-13
ORD103435,Bluetooth Headset,Amazon,Alexandria,5,88164.15,2024-06-11
ORD103436,Bluetooth Headset,Jumia,Giza,1,6352.19,2024-08-29
ORD103437,T-shirt Cotton,Souq,Riyadh,5,90721.4,2024-08-17
ORD103438,T-shirt Cotton,Souq,Alexandria,3,27487.53,2024-06-02
ORD103439,iPhone 13,Jumia,Dubai,3,5149.11,2024-07-10
ORD103440,HP Pavilion Laptop,Jumia,Cairo,2,30979.16,2024-01-12
ORD103441,HP Pavilion Laptop,Souq,Cairo,1,1273.4,2024-10-27
ORD103442,Xiaomi Redmi Note 12,Souq,Casablanca,5,63465.65,2024-08-23
ORD103443,Dell Inspiron 3501,Amazon,Alexandria,2,2182.5,2024-09-13
ORD103444,Samsung Galaxy A14,Jumia,Alexandria,2,3333.7,2024-05-13
ORD103445,Nike Air Max,Amazon,Dubai,3,15236.94,2024-05-31
ORD103446,Dell Inspiron 3501,Jumia,Casablanca,1,2087.28,2024-07-23
ORD103447,Samsung Galaxy A14,Jumia,Alexandria,1,7755.39,2024-07-21
ORD103448,Smartwatch FitPro,Souq,Dubai,5,32638.7,2024-10-28
ORD103449,Bluetooth Headset,Amazon,Casablanca,1,11523.4,2024-08-30
ORD103450,Smartwatch FitPro,Souq,Cairo,3,15503.85,2024-04-23
ORD103451,T-shirt Cotton,Souq,Dubai,1,16123.22,2024-11-21
ORD103452,T-shirt Cotton,Jumia,Riyadh,5,32321.3,2024-11-21
ORD103453,T-shirt Cotton,Jumia,Dubai,5,13146.25,2024-02-08
ORD103454,Samsung Galaxy A14,Amazon,Giza,1,12997.59,2024-08-28
ORD103455,Samsung Galaxy A14,Amazon,Cairo,4,65186.56,2024-08-19
ORD103456,Dell Inspiron 3501,Souq,Cairo,3,33209.01,2024-03-02
ORD103457,Adidas Running Shoes,Souq,Giza,1,15289.27,2024-07-09
ORD103458,Smartwatch FitPro,Jumia,Cairo,2,17862.26,2024-08-06
ORD103459,Samsung Galaxy A14,Jumia,Cairo,2,29849.58,2024-03-14
ORD103460,Bluetooth Headset,Jumia,Cairo,3,26107.35,2024-12-07
ORD103461,Dell Inspiron 3501,Jumia,Casablanca,2,30553.88,2024-08-16
ORD103462,T-shirt Cotton,Amazon,Giza,2,37625.36,2024-01-23
ORD103463,T-shirt Cotton,Jumia,Casablanca,4,38376.56,2024-11-13
ORD103464,Samsung Galaxy A14,Souq,Riyadh,1,2416.22,2024-03-26
ORD103465,Nike Air Max,Amazon,Cairo,1,2198.05,2024-03-06
ORD103466,Dell Inspiron 3501,Souq,Cairo,1,10584.99,2024-05-05
ORD103467,Xiaomi Redmi Note 12,Souq,Dubai,1,3041.03,2024-06-22
ORD103468,Nike Air Max,Jumia,Casablanca,1,5634.52,2024-03-09
ORD103469,iPhone 13,Souq,Casablanca,2,26219.6,2024-04-01
ORD103470,Smartwatch FitPro,Souq,Cairo,5,83322.45,2024-04-21
ORD103471,iPhone 13,Amazon,Casablanca,3,22453.59,2024-12-26
ORD103472,Smartwatch FitPro,Jumia,Alexandria,5,59932.2,2024-10-08
ORD103473,T-shirt Cotton,Jumia,Alexandria,2,21367.36,2024-02-23
ORD103474,Smartwatch FitPro,Jumia,Casablanca,4,4317.08,2024-05-16
ORD103475,T-shirt Cotton,Jumia,Dubai,1,5820.11,2024-11-20
ORD103476,Smartwatch FitPro,Jumia,Riyadh,2,3103.98,2024-11-09
ORD103477,Nike Air Max,Amazon,Cairo,4,77978.2,2024-02-23
ORD103478,Bluetooth Headset,Amazon,Cairo,4,46237.68,2024-01-22
ORD103479,Samsung Galaxy A14,Souq,Giza,5,67305.95,2024-04-24
ORD103480,iPhone 13,Amazon,Cairo,2,12875.64,2024-06-09
ORD103481,iPhone 13,Jumia,Giza,3,55192.59,2024-09-15
ORD103482,Adidas Running Shoes,Jumia,Giza,3,52736.91,2024-05-13
ORD103483,Bluetooth Headset,Jumia,Dubai,4,40143.88,2024-07-03
ORD103484,HP Pavilion Laptop,Souq,Riyadh,3,42235.92,2024-10-29
ORD103485,Xiaomi Redmi Note 12,Souq,Giza,1,6026.99,2024-09-08
ORD103486,Xiaomi Redmi Note 12,Souq,Dubai,5,66379.05,2024-05-22
ORD103487,Adidas Running Shoes,Jumia,Alexandria,4,37642.12,2024-09-20
ORD103488,Dell Inspiron 3501,Jumia,Riyadh,5,13946.5,2024-07-23
ORD103489,Samsung Galaxy A14,Souq,Cairo,3,1607.19,2024-05-28
ORD103490,Dell Inspiron 3501,Souq,Dubai,3,1141.56,2024-09-07
ORD103491,Adidas Running Shoes,Souq,Cairo,2,29544.5,2024-09-17
ORD103492,Adidas Running Shoes,Jumia,Dubai,2,7554.0,2024-11-19
ORD103493,Samsung Galaxy A14,Souq,Dubai,1,457.54,2024-06-22
ORD103494,HP Pavilion Laptop,Amazon,Casablanca,3,9051.69,2024-05-05
ORD103495,Smartwatch FitPro,Jumia,Dubai,4,34238.04,2024-02-22
ORD103496,Dell Inspiron 3501,Souq,Casablanca,5,69440.2,2024-05-05
ORD103497,Nike Air Max,Jumia,Casablanca,4,62080.92,2024-01-23
ORD103498,Adidas Running Shoes,Souq,Alexandria,5,60066.7,2024-03-10
ORD103499,iPhone 13,Souq,Riyadh,4,27226.84,2024-04-01
ORD103500,Nike Air Max,Jumia,Dubai,2,30280.26,2024-11-25
ORD103501,iPhone 13,Souq,Casablanca,2,3426.58,2024-08-17
ORD103502,Dell Inspiron 3501,Amazon,Giza,1,7103.73,2024-01-09
ORD103503,T-shirt Cotton,Souq,Alexandria,2,2509.22,2024-10-07
ORD103504,Samsung Galaxy A14,Souq,Dubai,5,65949.75,2024-06-12
ORD103505,Adidas Running Shoes,Amazon,Cairo,5,82413.85,2024-05-08
ORD103506,Dell Inspiron 3501,Amazon,Alexandria,3,5783.94,2024-05-21
ORD103507,T-shirt Cotton,Amazon,Cairo,1,8655.02,2024-01-16
ORD103508,iPhone 13,Amazon,Cairo,3,5296.65,2024-11-13
ORD103509,Nike Air Max,Jumia,Riyadh,3,55889.16,2024-02-11
ORD103510,HP Pavilion Laptop,Souq,Dubai,5,6628.5,2024-05-06
ORD103511,Smartwatch FitPro,Jumia,Alexandria,4,62331.48,2024-12-20
ORD103512,Nike Air Max,Amazon,Dubai,2,4776.56,2024-06-04
ORD103513,Adidas Running Shoes,Jumia,Dubai,2,31482.64,2024-03-16
ORD103514,T-shirt Cotton,Souq,Giza,5,20887.2,2024-06-12
ORD103515,Smartwatch FitPro,Souq,Alexandria,2,9380.2,2024-02-27
ORD103516,Xiaomi Redmi Note 12,Jumia,Riyadh,2,3351.3,2024-05-22
ORD103517,iPhone 13,Amazon,Casablanca,4,16480.84,2024-09-24
ORD103518,HP Pavilion Laptop,Jumia,Alexandria,5,65436.05,2024-09-12
ORD103519,Nike Air Max,Souq,Riyadh,2,6568.2,2024-02-09
ORD103520,T-shirt Cotton,Souq,Giza,5,45069.0,2024-08-19
ORD103521,HP Pavilion Laptop,Amazon,Alexandria,2,4479.0,2024-05-10
ORD103522,Nike Air Max,Souq,Cairo,4,73367.8,2024-03-06
ORD103523,Adidas Running Shoes,Amazon,Casablanca,2,19503.48,2024-08-10
ORD103524,Smartwatch FitPro,Jumia,Dubai,4,12184.28,2024-04-14
ORD103525,Adidas Running Shoes,Amazon,Giza,1,9331.77,2024-06-16
ORD103526,T-shirt Cotton,Amazon,Cairo,5,32263.25,2024-07-21
ORD103527,HP Pavilion Laptop,Jumia,Riyadh,5,38228.8,2024-04-07
ORD103528,iPhone 13,Souq,Dubai,4,16917.4,2024-02-16
ORD103529,Nike Air Max,Jumia,Alexandria,3,3355.86,2024-02-05
ORD103530,Smartwatch FitPro,Souq,Giza,4,30122.0,2024-05-15
ORD103531,Samsung Galaxy A14,Amazon,Dubai,1,9179.03,2024-12-19
ORD103532,Xiaomi Redmi Note 12,Amazon,Giza,3,44998.32,2024-02-07
ORD103533,Nike Air Max,Jumia,Giza,5,73813.6,2024-07-23
ORD103534,HP Pavilion Laptop,Souq,Casablanca,5,70700.4,2024-12-23
ORD103535,Samsung Galaxy A14,Amazon,Cairo,4,8588.72,2024-12-13
ORD103536,Nike Air Max,Amazon,Alexandria,4,4227.88,2024-10-04
ORD103537,Samsung Galaxy A14,Amazon,Giza,3,6827.22,2024-06-08
ORD103538,T-shirt Cotton,Souq,Riyadh,2,35565.4,2024-08-20
ORD103539,Samsung Galaxy A14,Souq,Alexandria,1,14393.78,2024-11-20
ORD103540,Smartwatch FitPro,Jumia,Dubai,3,23782.08,2024-11-09
ORD103541,iPhone 13,Jumia,Alexandria,2,29673.4,2024-07-29
ORD103542,Nike Air Max,Jumia,Giza,1,1436.3,2024-12-02
ORD103543,Smartwatch FitPro,Jumia,Cairo,1,19856.99,2024-06-11
ORD103544,HP Pavilion Laptop,Souq,Dubai,3,49956.3,2024-01-28
ORD103545,Xiaomi Redmi Note 12,Jumia,Alexandria,1,14908.83,2024-02-23
ORD103546,Xiaomi Redmi Note 12,Jumia,Giza,4,9074.72,2024-10-10
ORD103547,Smartwatch FitPro,Souq,Cairo,4,52938.44,2024-03-31
ORD103548,Nike Air Max,Amazon,Giza,2,32185.88,2024-02-09
ORD103549,Samsung Galaxy A14,Amazon,Alexandria,1,3952.8,2024-01-09
ORD103550,Samsung Galaxy A14,Amazon,Casablanca,4,48737.52,2024-01-05
ORD103551,Smartwatch FitPro,Amazon,Giza,3,34022.52,2024-04-01
ORD103552,iPhone 13,Jumia,Cairo,2,14643.08,2024-07-31
ORD103553,T-shirt Cotton,Souq,Alexandria,2,22924.3,2024-03-24
ORD103554,Smartwatch FitPro,Jumia,Alexandria,3,17241.9,2024-12-23
ORD103555,Nike Air Max,Souq,Dubai,1,15801.69,2024-12-06
ORD103556,Dell Inspiron 3501,Amazon,Casablanca,4,72123.88,2024-09-15
ORD103557,Bluetooth Headset,Jumia,Riyadh,5,2200.45,2024-03-17
ORD103558,Xiaomi Redmi Note 12,Jumia,Alexandria,4,17103.08,2024-02-18
ORD103559,HP Pavilion Laptop,Jumia,Casablanca,5,95556.75,2024-07-01
ORD103560,Nike Air Max,Jumia,Cairo,3,48540.12,2024-11-23
ORD103561,Dell Inspiron 3501,Souq,Dubai,4,33212.0,2024-06-17
ORD103562,Dell Inspiron 3501,Souq,Casablanca,1,10709.76,2024-01-23
ORD103563,Samsung Galaxy A14,Amazon,Giza,4,20281.92,2024-09-04
ORD103564,iPhone 13,Jumia,Alexandria,4,62718.28,2024-11-22
ORD103565,Nike Air Max,Souq,Riyadh,3,59470.74,2024-11-22
ORD103566,T-shirt Cotton,Amazon,Giza,1,15417.87,2024-12-22
ORD103567,Samsung Galaxy A14,Amazon,Casablanca,1,18647.08,2024-06-01
ORD103568,Samsung Galaxy A14,Souq,Casablanca,5,13429.5,2024-09-20
ORD103569,Dell Inspiron 3501,Souq,Riyadh,5,16508.3,2024-05-02
ORD103570,Xiaomi Redmi Note 12,Amazon,Riyadh,1,9051.94,2024-11-17
ORD103571,iPhone 13,Souq,Alexandria,2,26065.7,2024-05-02
ORD103572,Adidas Running Shoes,Jumia,Alexandria,5,87081.75,2024-08-19
ORD103573,Nike Air Max,Amazon,Dubai,3,6453.54,2024-05-18
ORD103574,Adidas Running Shoes,Jumia,Dubai,1,1158.85,2024-07-10
ORD103575,Xiaomi Redmi Note 12,Jumia,Cairo,3,24234.18,2024-10-23
ORD103576,Xiaomi Redmi Note 12,Souq,Casablanca,2,8056.52,2024-11-24
ORD103577,Smartwatch FitPro,Jumia,Cairo,5,97329.95,2024-11-28
ORD103578,T-shirt Cotton,Jumia,Riyadh,5,42635.15,2024-09-25
ORD103579,Nike Air Max,Souq,Giza,1,9780.49,2024-03-21
ORD103580,T-shirt Cotton,Souq,Giza,3,40376.13,2024-07-05
ORD103581,Bluetooth Headset,Souq,Alexandria,1,19179.75,2024-03-26
ORD103582,Nike Air Max,Souq,Riyadh,1,12494.25,2024-08-30
ORD103583,iPhone 13,Souq,Dubai,2,23256.02,2024-04-19
ORD103584,Nike Air Max,Souq,Casablanca,5,77847.75,2024-12-08
ORD103585,Adidas Running Shoes,Jumia,Casablanca,3,541.44,2024-12-21
ORD103586,HP Pavilion Laptop,Jumia,Dubai,4,48352.8,2024-05-24
ORD103587,HP Pavilion Laptop,Amazon,Dubai,4,52357.52,2024-07-17
ORD103588,Xiaomi Redmi Note 12,Amazon,Casablanca,3,31662.78,2024-04-30
ORD103589,HP Pavilion Laptop,Souq,Dubai,3,26575.74,2024-03-11
ORD103590,Xiaomi Redmi Note 12,Souq,Dubai,4,58849.12,2024-05-19
ORD103591,Smartwatch FitPro,Amazon,Riyadh,3,51671.43,2024-05-13
ORD103592,Adidas Running Shoes,Souq,Riyadh,2,15903.14,2024-01-27
ORD103593,Xiaomi Redmi Note 12,Amazon,Cairo,4,36404.68,2024-11-05
ORD103594,Dell Inspiron 3501,Amazon,Alexandria,2,12700.12,2024-10-22
ORD103595,Adidas Running Shoes,Jumia,Giza,3,49052.28,2024-08-29
ORD103596,Smartwatch FitPro,Jumia,Casablanca,4,5215.28,2024-01-17
ORD103597,iPhone 13,Jumia,Riyadh,5,13758.75,2024-11-06
ORD103598,Xiaomi Redmi Note 12,Amazon,Alexandria,4,28340.68,2024-06-02
ORD103599,Samsung Galaxy A14,Souq,Cairo,1,8305.76,2024-10-22
ORD103600,iPhone 13,Souq,Cairo,5,79433.25,2024-09-19
ORD103601,iPhone 13,Amazon,Dubai,3,51685.77,2024-10-28
ORD103602,Adidas Running Shoes,Souq,Cairo,1,8064.43,2024-10-23
ORD103603,Nike Air Max,Souq,Giza,3,14090.28,2024-06-21
ORD103604,Samsung Galaxy A14,Jumia,Riyadh,1,1740.82,2024-10-07
ORD103605,T-shirt Cotton,Jumia,Dubai,3,33069.18,2024-04-06
ORD103606,Adidas Running Shoes,Souq,Dubai,5,59885.9,2024-06-18
